species,iucn_category,area_global,pa_count,pa_quality_mean,mhw_freq,mhw_total_days,mhw_max_int,mhw_mean_int,mhw_cum_int,slope_intensity,slope_freq,slope_cum,slope_max,slope_total,dem_mean,dem_range,order,svl,hll,fll,hl,hw,tl,Exposure,iucn_num,Trait_sensitivity,Sensitivity,Suitability,Risk_index,Risk_level
Zhangixalus prasinatus,NT,7.20945392903308e-05,0.25,0.40527950310559,0.686437624768639,0.566347028365755,0.556211625024254,0.260587878353018,0.262589084185491,NA,0.492215573289077,0.420038344549794,NA,0.557728227315434,0.215565099087257,0.106341119023314,Anura,0.112104159770495,0.424430641821946,NA,0.126706657457088,0.140770912611906,0.0895977245022349,0.475269423231433,0.25,0.178722019232734,0.214361009616367,0.19545156315109,0.0819667779822946,High
Zhangixalus prominanus,LC,0.00494290622634569,1,0.503726460715709,0.517206561153594,0.482949456513325,0.679507713674004,0.174999868179201,0.208297159480745,NA,0.495424643417359,0.305412749605491,NA,0.521104647354334,0.095371606014967,0.324447813175861,Anura,0.10296811210416,NA,NA,0.1070243100414,0.126688309629244,0.0934173100365705,0.423112849922257,0,0.107524510452843,0.0537622552264217,0.385697757226577,0.0139738408984377,Very low
Zhangixalus smaragdinus,LC,0.0251683203355609,0.75,0.646662962984176,0.684024022864728,0.590595488752269,0.629121598909976,0.314220688062726,0.338476866567834,0.57805508732062,0.541988393200053,0.429234326044336,0.507275390359693,0.593409028544405,0.215793478780591,0.66061274252291,Anura,0.14851594394792,0.588879029872819,NA,0.201180404435366,0.226884126796427,0.127184071515644,0.520640089062664,0,0.258528715313635,0.129264357656818,0.459647500924647,0.0363658348694866,Medium
Zhangixalus suffry,LC,0.00290971060028354,0.375,0.649271643767589,0.742563782310114,0.57237708135289,0.708685947087663,0.343216068121542,0.350623792110799,0.762732506754947,0.628476961483627,0.642572522772317,0.702246466946997,0.728127307142002,0.10387424030294,0.415780442429099,Anura,0.0905439699878628,NA,0.110236389727765,0.134375680211398,0.147431603211814,0.0753352295814709,0.61816224360829,0,0.111584574544062,0.0557922872720311,0.309367207419982,0.0238190171627846,Low
Alcalus tasanae,LC,0.0148239008780801,0.75,0.467329153357783,0.507355885566946,0.666847484452262,0.762303117543857,0.383473840913114,0.438112625949511,0.37137022460033,0.38893877996177,0.304942790436462,0.309121997016717,0.442385660119597,0.1416013726473,0.21823774319507,Anura,0.0840781198278716,NA,0.106729134744885,0.143374591304607,0.153426224751731,0.0584315318976026,0.457485240656057,0,0.109207920505339,0.0546039602526697,0.318398434015647,0.0170267519384536,Low
Allopaa hazarensis,LC,0.00377057816398459,0.375,0.665147742753793,0.841442310512501,0.72639353331727,0.496551861691217,0.4573627516782,0.518451579711688,0.508045371235261,0.386333885406183,0.423325633185432,0.457696039024937,0.500918806361593,0.554782743695836,0.671545419245176,Anura,0.112766192210085,NA,NA,0.164830123172159,0.168365202240095,0.0960991466883381,0.531652177212428,0,0.135515166077669,0.0677575830388346,0.454049296771758,0.0196670368930974,Low
Amolops afghanus,LC,0.00516392565303193,0.5,0.581026446748227,0.632765160814548,0.566380357623311,0.72518574313028,0.437369757654334,0.429021664086015,0.464003174193581,0.498088828983676,0.372851688602275,0.400043422136634,0.508095650596126,0.145253168504264,0.232779911380495,Anura,0.136158005075582,NA,0.440862619075438,0.202066996661298,0.205950527768146,0.142828118650955,0.503380544782078,0,0.225573253446284,0.112786626723142,0.292844690457204,0.0401484553142229,Medium
Amolops akhaorum,DD,4.62722644168206e-05,0.375,0.66336361134049,0.681374330717315,0.71092534011702,0.703871155427044,0.333741503220024,0.427732335737817,0.466438962474219,0.413281933059836,0.354559368689129,0.431279311762909,0.471474888391715,0.238539831453037,0.0570335029707978,Anura,0.0695134061569017,NA,NA,0.108088220712518,0.0884369150412024,0.0709061357171882,0.499467912959703,NA,0.0842361694069525,0.0842361694069525,0.266796643605748,0.0308482581808643,Low
Amolops albispinus,VU,8.01711847053304e-05,0.25,0.845906902086677,0.752742625874587,0.656467141079595,0.673904307516009,0.213046025056502,0.23680642468397,0.6492187833836,0.493663467567304,0.437688640880038,0.609699115062857,0.605689174371513,0.0432047784217409,0.00910732053312504,Anura,0.0869469270660929,NA,NA,0.12094380798853,0.136964803697673,0.423811458756603,0.532892570547598,0.5,0.192166749377225,0.346083374688612,0.22965983444525,0.142070184675026,Very high
Amolops assamensis,VU,0.000453983739468854,0.375,0.7375,0.761870312654794,0.541680813322315,0.616818451253956,0.286860309407075,0.291666898261309,0.668536812803148,0.685179522216675,0.524394302578426,0.674661885224999,0.712877048936035,0.167009265037664,0.238737444147335,Anura,0.155209827496414,NA,NA,0.206401447553483,0.0980050499928838,0.142557226046323,0.576454635665873,0.5,0.150543387772276,0.325271693886138,0.303740138584894,0.130551770703354,Very high
Amolops australis,EN,0.000125250685795028,0.25,0.693877551020409,0.621403919444515,0.51708130447676,0.667829706101512,0.139815337975484,0.178150133270441,NA,0.893769015969068,0.459769269561128,NA,0.860594667442665,0.0651228392362526,0.0600404710928843,Anura,0.0422818051417853,NA,0.0925652203909457,0.110349030888644,0.105611981516679,0.0724908573750508,0.542301669280197,0.75,0.0846597790626209,0.41732988953131,0.213833222407068,0.177924239733723,Very high
Amolops bellulus,NT,0.00010536843683073,0.125,1,0.69689296152244,0.452546118297059,0.444418828483405,0.308365178522017,0.250853833805387,0.654600853453764,0.415952075692064,0.373978571437132,0.50577243418024,0.480329657550328,0.490857370552051,0.111253816509475,Anura,0.112876530950017,NA,0.20513461589916,0.158934284869712,0.155662313738842,0.123303535148314,0.458371051294384,0.25,0.151182256121209,0.200591128060604,0.345443311099671,0.0601833235806404,Medium
Amolops compotrix,LC,0.00233306508768737,0.5,0.638187107640484,0.843307305494117,0.701132388963106,0.63073678232945,0.250144134868021,0.332013952047524,0.617685414121701,0.650620325764384,0.492503054412016,0.585590162830122,0.701900468044863,0.201071075505656,0.178628404711521,Anura,0.0926845415425356,NA,NA,0.126706657457088,0.118410022740787,0.0963023161316538,0.58056339888753,0,0.108525884468016,0.054262942234008,0.30404393058907,0.0219247584624195,Low
Amolops cucae,EN,3.98871181440512e-05,0.125,1,0.794936700660067,0.454516467339074,0.681948981889988,0.347179540240895,0.276101811992434,0.559329451686306,0.48947475886166,0.393458897128041,0.530041419974543,0.499322687201651,0.148865722019065,0.11840276505056,Anura,0.110669756151385,NA,NA,0.157294089251738,0.146004312368976,0.119869971556278,0.502631071697466,0.75,0.133459532332094,0.441729766166047,0.278461674837554,0.160201066037021,Very high
Amolops daiyunensis,NT,0.00130309045209463,0.25,0.973150962512664,0.793085993537726,0.674543162769708,0.709760057797777,0.32373038991917,0.357860929480966,0.729875493394602,0.512423580420576,0.546848831973687,0.701358391389084,0.624582742914132,0.11664532812326,0.140515693802093,Anura,0.104490786715216,0.449571132800947,NA,0.149314759218351,0.169792493082932,0.0967086550182852,0.597406957359743,0.25,0.193975565367146,0.221987782683573,0.296323014978022,0.0933195629679743,High
Amolops daorum,LC,0.00324016985811932,0.5,0.649704297542384,0.776526061219164,0.561235254391792,0.618906486446157,0.293483037157201,0.30526043674024,0.580454101491393,0.556429616434311,0.440378107723087,0.544547309292721,0.571831143365181,0.26054974143246,0.184543396343585,Anura,0.0904777667439038,NA,NA,0.140892133071998,0.120313077197904,0.0977245022348639,0.524905155426125,0,0.112351869812167,0.0561759349060836,0.31960752103531,0.0200627587753827,Low
Amolops granulosus,LC,0.0113494989365299,0.375,0.9906667464807,0.617580448248219,0.583504413508784,0.560102766274097,0.471393024620503,0.452085039131169,0.718991570653842,0.376903959841107,0.479738645518829,0.59207685978362,0.499527877033383,0.314727034276611,0.615900313481616,Anura,0.0910294604435617,0.430346051464064,NA,0.113851070181075,0.108418986840926,0.088785046728972,0.535190460461355,0,0.16648612313172,0.0832430615658598,0.461528718635091,0.0239893761433108,Low
Amolops hainanensis,EN,0.00105282998681733,0.25,0.944026076205463,0.755545237259125,0.65995041572071,0.689388441294013,0.199007511257907,0.249495724000628,0.61417694439864,0.529770489688302,0.434601910918711,0.574790577828723,0.654370034217548,0.0934360414747348,0.109125682926477,Anura,0.158998124241421,0.653356994971902,NA,0.253932641878314,0.281121178824247,0.141202763104429,0.536109728658431,0.75,0.297722340604063,0.523861170302031,0.279528126118698,0.202342414699933,Very high
Amolops himalayanus,NT,0.000345241536119931,0.5,0.874976410643517,0.710713190161795,0.562482218682336,0.318006785352331,0.228404870019244,0.252578850044493,0.689683432115428,0.662829617515732,0.507983741901781,0.624695534647158,0.72086991235193,0.543894667411412,0.507962454532975,Anura,0.165977049542094,NA,NA,0.210711270864134,0.238897158056975,0.181328728159285,0.527824815279223,0.25,0.199228551655622,0.224614275827811,0.485435754824805,0.0610051873738461,Medium
Amolops indoburmanensis,LC,0.00512109691792604,0.375,0.558446963691137,0.602198410610324,0.643693950230617,0.630674489030943,0.363570213659499,0.406659469491248,0.663506685894921,0.493174244703231,0.498248507640425,0.588156383461693,0.593099498379951,0.239383168568001,0.271203624732557,Anura,0.163632351318548,NA,0.489424611146087,0.238417277924506,0.254954180038895,0.165786265745632,0.548298185310285,0,0.262442937234734,0.131221468617367,0.289830970781924,0.0510955915103567,Medium
Amolops iriodes,DD,4.50484128549465e-05,0.125,1,0.420253160339463,0.194301021160654,0.589012188796322,0.320329100572186,0.155876064913072,0.502513130200045,0.379651204356495,0.305898840942974,0.519471831547263,0.426945796062903,0.26013504963614,0.0431321068647755,Anura,0.101599911729008,NA,NA,0.138365345228092,0.137012380059101,0.109731816334823,0.381425233889138,NA,0.121677363337756,0.121677363337756,0.285662440982754,0.0331529895635622,Medium
Amolops kohimaensis,DD,5.68767615888963e-07,0.25,0.857142857142857,0.61265818356436,0.444826904048752,0.42380213167525,0.254110957058796,0.226553489234722,NA,0.535208464889964,0.437351811336479,NA,0.661612757994742,0.384767060667679,0,Anura,0.0893743793445879,NA,0.145443833978986,0.12316028855336,0.123643422497857,0.10503860219423,0.449515587475383,NA,0.117332105313804,0.117332105313804,0.29838209731563,0.0370051595856047,Medium
Amolops larutensis,LC,0.00416569251116609,0.875,0.502356509233814,0.515418923126491,0.539405698319658,0.720930810326612,0.211438179592032,0.264319661504005,NA,0.457757782414851,0.292717504574993,NA,0.479305254954861,0.094417876803108,0.211677785291295,Anura,0.0930927948802825,NA,0.131347366836256,0.134818976324364,0.131636251217747,0.0936204794798862,0.435161726851688,0,0.116903173747707,0.0584515868738536,0.337523572767877,0.0168506798369138,Low
Amolops mantzorum,LC,0.0077586799797727,0.375,0.981769803315234,0.649222017576562,0.528196896894226,0.375428689424506,0.406440296544391,0.370531926076084,0.67255022473349,0.424385292045153,0.455781132812957,0.58452206920725,0.516187142023399,0.57647325495589,0.659845041704994,Anura,0.122365662584133,0.596273291925466,NA,0.155077608686908,0.171695547540049,0.126168224299065,0.498324568733802,0,0.234316067007124,0.117158033503562,0.520169355991178,0.0280138212647768,Low
Amolops marmoratus,LC,0.0214416949613146,0.625,0.536212867560068,0.680742290245445,0.61478372306316,0.603933972808436,0.314816534861932,0.347730812145007,0.630325573501409,0.539098070474709,0.482146865,0.560687386182039,0.616292779163401,0.252540212811611,0.673561617769928,Anura,0.120158887785501,NA,0.387579322220142,0.17236615709258,0.185968455968422,0.120276310442909,0.539055800789154,0,0.197269826701911,0.0986349133509555,0.421751278620584,0.0307453238795024,Low
Amolops mengdingensis,DD,8.47468237796292e-07,0,NA,0.62784808158416,0.514438720712669,0.656615735505151,0.336456855108284,0.303099579750779,0.371551790441378,0.569563059994787,0.333880171449763,0.362123907998693,0.510667570269444,0.304203975550887,0,Anura,0.102890874986208,NA,NA,0.130474674417298,0.131334934277895,0.108390898008939,0.458624547281511,NA,0.118272845422585,0.118272845422585,0.0760512057547811,0.0501175975483082,Medium
Amolops monticola,EN,0.00755165793421833,0.75,0.581627440691924,0.699703999956419,0.570779115595316,0.286193848907315,0.271366449665294,0.291953362992076,0.587809231552338,0.532435534080723,0.433528071690592,0.512990184531251,0.611408441594267,0.617799973630065,0.830443379963511,Anura,0.151605428666005,0.769890564921621,NA,0.201180404435366,0.206426291382425,0.168021129622105,0.479816824056559,0.75,0.299424763805504,0.524712381902752,0.557484490443944,0.111410283944003,High
Amolops panhai,LC,0.00194380600673339,0.25,0.221400239249511,0.549431340359998,0.703889767586393,0.757177351320318,0.247119606973161,0.348265018021894,0.441092881621826,0.423330550028625,0.372700078369455,0.444145049983757,0.504102065901354,0.0893689939957295,0.102816912534047,Anura,0.0852918459671191,0.44046495119787,0.385755549629044,0.133974053933051,0.129148959042295,0.0979717594473791,0.479125371016678,0,0.212101186536127,0.106050593268063,0.133105990357204,0.0440482108443699,Medium
Amolops ricketti,LC,0.0451615923461531,0.5,0.92252284253942,0.670700096522852,0.68818283635306,0.757073225149598,0.380722221825487,0.440500814126858,0.617214263863713,0.392368686794865,0.457529063426601,0.529863972731473,0.52082233631984,0.0909226454353221,0.281436056530318,Anura,0.115083305748648,0.494232475598935,NA,0.147098278653521,0.165986384168699,0.103210077204388,0.545497751711435,0,0.205122104274838,0.102561052137419,0.368008627370243,0.0353579096858458,Medium
Amolops tuberodepressus,VU,0.000588227376756817,0.125,0.714285714285714,0.630063284878889,0.511546186549956,0.591520789577686,0.306433607443467,0.299381159848961,0.575213143849076,0.497377510891313,0.403645588089681,0.488186660492641,0.541210144457185,0.385401004103323,0.155148171582954,Anura,0.118349332450623,NA,0.458803577257094,0.148649815048902,0.155376855570275,0.118976026005689,0.484457807607885,0.5,0.200031121266517,0.350015560633258,0.27608462346975,0.122752716887165,High
Amolops vitreus,VU,0.000242796557466921,0.375,0.814297749428331,0.794936724865628,0.602262522779111,0.665226380947064,0.345394329876683,0.375275476775878,0.569896862205179,0.46775422242264,0.466801016143276,0.496819532854043,0.53719718812959,0.227301888959642,0.0610005228414306,Anura,0.079664570230608,NA,NA,0.117840735197769,0.0979521873267849,0.0855343356359203,0.532156425699909,0.5,0.0952479570977705,0.297623978548885,0.295568591557374,0.111569616442633,High
Amolops wenshanensis,DD,0.000166777161025018,0.25,0.721978021978021,0.588141246757984,0.334390194958662,0.604487723435813,0.288513460376159,0.185480084261589,0.596276102041689,0.438043393516579,0.356144064735131,0.539347152208537,0.475407109809309,0.25042127103312,0.136388906728222,Anura,0.0801295692044577,NA,NA,0.116954142971837,0.107297544015449,0.0856359203575782,0.440623053210145,NA,0.0975042941373305,0.0975042941373305,0.271790995380078,0.0312857811528713,Low
Amolops wuyiensis,LC,0.0083581049266189,0.25,0.920563015693253,0.609746430106058,0.736267853479098,0.744093797058806,0.430787168361304,0.524952166162821,0.663867647090725,0.412810437185265,0.510627715422582,0.601653306483055,0.542867178115961,0.114573598419565,0.18557803084141,Anura,0.0888226856449299,0.372670807453416,NA,0.107644924599552,0.12221613165502,0.0765948801300285,0.577767369946568,0,0.153589885896589,0.0767949429482947,0.295814549976169,0.0312444353431949,Low
Amolops xinduqiao,LC,0.00301692364950834,0.25,0.81337813072694,0.714520587975011,0.56329093408991,0.184499074882803,0.386778415129694,0.371476819732003,0.748273190939221,0.411000812000135,0.476734401486232,0.595634735832707,0.535412075296438,0.871285632831183,0.292725395553122,Anura,0.0962153812203465,0.44572611653357,0.11509258893483,0.124046880779292,0.137440567311952,0.0944737911418123,0.498762104736415,0,0.168832554320301,0.0844162771601503,0.44608121655215,0.0233219970865272,Low
Amolops yunkaiensis,NT,2.73819073092209e-06,0,NA,0.754430417001411,0.52476573407741,0.678055821414045,0.230267435346608,0.20069603774782,0.504882718893854,0.458571291194592,0.321946978937335,0.355973500817517,0.484809113593969,0.0958511455986528,0.0381754417147687,Anura,0.0670859538784067,NA,0.0672050689762732,0.0934594489846416,0.0931945511839937,0.0607476635514019,0.451439904902456,0.25,0.0763385373149434,0.163169268657472,0.0335073313760381,0.0711929315976566,Medium
